@relation sheep_weight

@attribute K_0_19 numeric
@attribute K_20_39 numeric
@attribute K_40_59 numeric
@attribute K_60_79 numeric
@attribute K_80_99 numeric
@attribute K_100_119 numeric
@attribute K_120_139 numeric
@attribute K_140_159 numeric
@attribute K_160_180 numeric
@attribute Major_axis numeric
@attribute Minor_axis numeric
@attribute Hu_0 numeric
@attribute Hu_1 numeric
@attribute Hu_2 numeric
@attribute Hu_3 numeric
@attribute Hu_4 numeric
@attribute Hu_5 numeric
@attribute Hu_6 numeric
@attribute Area numeric
@attribute Perimeter numeric
@attribute Weight numeric

@data
0,0,29,136,85,169,182,464,3385,936.7610393031963,357.1282674327244,0.0009782759444385003,5.328896541728681e-07,4.6920676804005e-11,2.3918321075736457e-11,8.003279245801106e-22,1.7249515066619213e-14,3.881651758828523e-23,250644.0,2710.7333092689514,31.3
0,0,4,127,113,162,236,466,3354,976.9510321372951,359.85106972823223,0.0010025856926769525,5.822224238120329e-07,4.224696993168067e-11,2.4059498464226132e-11,7.662720036878856e-22,1.8233107322159466e-14,3.469377545216302e-23,263776.5,2781.7211166620255,31.3
0,0,0,0,0,45,211,374,3177,916.4318595611243,371.87866069355476,0.0009136972906317976,4.2946067263781934e-07,2.695501997310834e-11,8.52950872607641e-12,1.2611302675311157e-22,4.877862488471287e-15,2.867507783501701e-23,261376.5,2347.6134711503983,31.3
0,0,4,112,111,252,366,572,2712,836.9556985372187,317.65629170909875,0.000986503157074942,5.447605765856566e-07,5.01018642845072e-11,2.6069194756967293e-11,9.39904311171943e-22,1.8651697833614226e-14,-6.495862278595741e-23,198037.5,2469.4713357686996,42.3
0,21,29,35,86,159,320,775,2434,842.3467661803901,322.4229486470663,0.0009681868033008242,5.19466831480734e-07,3.109336423982959e-11,9.23633287912808e-12,1.503350054026095e-22,5.415832895834961e-15,4.358218036743119e-23,204888.0,2434.542403459549,42.3
0,0,14,111,141,197,223,715,2555,799.8160551035828,333.44768543969525,0.0009452906704660786,4.4268489205865624e-07,8.10330099436542e-11,1.8945862368719315e-11,6.087871110710654e-22,6.211011866144684e-15,4.247895270661103e-22,193646.5,2419.81448161602,42.3
0,30,21,93,118,355,399,915,2430,875.816058438906,353.2653430183716,0.0010002641621018572,5.188762654635394e-07,7.698716341468669e-11,2.3452221257802014e-11,8.513632541016118e-22,8.661996865333312e-15,5.179079731390346e-22,217368.5,2709.3190957307816,42.3
0,28,38,181,224,311,414,681,2597,865.0033562049247,352.1379324394759,0.0010032160739610401,5.154823910948779e-07,1.3026592595995228e-10,4.1470286281041434e-11,2.796981751639359e-21,2.0140977255780147e-14,1.2113851205025061e-21,211882.0,2845.5272464752197,42.3
0,0,0,68,131,200,251,715,3049,937.8044630645136,310.98173249169474,0.0011653555689409606,8.732058952782309e-07,1.902880055632805e-10,1.0057880198874907e-10,1.3768417854357064e-20,8.326257888439661e-14,2.0104748557286994e-21,204165.0,2653.1942052841187,42.3
66,47,21,93,200,363,418,842,2377,808.6208081846706,372.2884941616856,0.0009385543454631274,3.7241318504287924e-07,1.3111981284992813e-10,2.6792230212381162e-11,1.064567646604919e-21,3.4169124206176064e-15,1.1783057501378207e-21,206365.0,2556.4591431617737,42.3
0,0,3,128,141,214,409,862,2769,933.3251600871153,322.99047179309906,0.0011347963005474545,7.957695249471404e-07,1.7947476408953104e-10,7.958249897933497e-11,9.329803663865526e-21,5.978073801091766e-14,-1.8478811148881353e-21,209459.5,2788.951564669609,42.3
0,0,0,88,105,270,231,767,2745,880.9590808139869,314.73263763285206,0.0010698077542173432,6.84967013234976e-07,1.1798953284686832e-10,5.753048615965332e-11,4.68523652310838e-21,4.250429483431772e-14,7.177549759796063e-22,199397.0,2551.1109449863434,42.3
0,0,10,131,128,138,342,619,2750,838.7827443245534,313.8378917011199,0.001003502169334453,5.731035728330935e-07,6.898383566231888e-11,3.3195482978777126e-11,1.5803002022727145e-21,2.3768705513909144e-14,-1.6137193191843129e-22,194813.5,2486.1576274633408,42.3
0,0,12,103,105,258,354,652,2652,810.8995370222231,357.29705587947285,0.0009487352905931969,4.099123034060632e-07,1.1519843949408016e-10,1.936394582958714e-11,4.381021068449832e-22,-4.909382974045194e-16,8.0280370813398015e-22,201747.5,2509.99110686779,42.3
0,0,21,114,113,216,332,982,2843,944.3098112468903,318.45050549616826,0.001134075873003711,8.144525241153613e-07,9.835022139842054e-11,4.261640821659608e-11,2.6809414203055447e-21,2.9962495875503977e-14,6.5167279922539995e-22,213435.0,2770.650048971176,42.3
0,23,33,84,117,237,341,623,3115,976.8848654701329,305.28713033330706,0.0011812124148557904,9.428778204770184e-07,1.4395945379849296e-10,8.148488963547074e-11,8.805919967776422e-21,7.653826243023287e-14,5.864570592549208e-22,216143.0,2797.762746810913,42.3
0,0,0,66,124,279,241,652,2761,875.7717643118785,314.6710426767806,0.0010619628016463926,6.709459251259373e-07,1.100623065801269e-10,5.345898418508635e-11,4.0515987709862745e-21,3.890385524629836e-14,6.322153627006623e-22,198783.0,2520.4246532917023,42.3
0,12,51,58,147,210,390,923,2766,925.7387119986388,307.4535815069824,0.0011104396886109347,7.917597824960778e-07,6.80079675631585e-11,4.083121981510861e-11,2.1514905975910983e-21,3.6322539728600616e-14,-2.4854521395921466e-23,208820.0,2762.0226323604584,42.3
0,0,16,50,172,258,246,555,2696,810.2742890119684,341.0600690710893,0.0009569779219452331,4.4744560880319757e-07,9.875474152882305e-11,2.2526210116516398e-11,8.175096745573262e-22,5.650486301923315e-15,6.7859548535028e-22,196893.0,2421.429705619812,42.3
0,0,0,2,101,131,247,650,2911,973.17163453356,347.7387409351641,0.0010191839619302992,6.215596056965754e-07,2.471530135101944e-11,1.1833186624261423e-11,2.0226844881712333e-22,8.931290748123081e-15,-6.252307017100445e-24,255686.0,2552.469247817993,32.6
0,0,0,46,154,211,232,628,3314,1066.987830476029,336.5522145202101,0.0011471907820731063,8.828017394953598e-07,6.943346778504829e-11,4.563518752161836e-11,2.56816161302797e-21,4.2876327811411044e-14,5.829000071914823e-23,266163.5,2851.731221318245,32.6
0,0,0,36,57,133,350,615,2915,878.6700649839598,386.9330006039911,0.0009270509994840691,3.9175566337663256e-07,7.639281392335888e-11,7.846117340331183e-12,-9.299144491914123e-23,-3.810788662894228e-15,-1.6808267971477717e-22,242609.5,2501.731221318245,32.6
0,0,16,26,43,126,275,609,2650,953.5326410049762,341.81362005028524,0.0010122383266208033,6.110755021236518e-07,2.8010064722700392e-11,1.3435203549742793e-11,2.6035617470283827e-22,1.0290718939177582e-14,-1.1931267433366961e-23,247323.0,2503.297674894333,32.6
0,0,0,61,113,129,272,835,2256,722.2456310554811,424.8795077528506,0.0007622290851443017,1.3712030544722786e-07,4.27531078014475e-11,3.344883639249874e-12,-2.1227239410348783e-24,7.482098060131714e-17,3.994320925066232e-23,224812.0,2247.3464453220367,32.6
0,0,0,0,64,127,150,505,2883,890.0128913712165,347.9099406130018,0.000945854754264422,4.831720090746198e-07,2.51467976446401e-11,1.0391363978431713e-11,1.679468402040313e-22,7.20875864604093e-15,-3.190295280736206e-24,235619.0,2306.4347579479218,32.6
0,0,28,58,143,175,229,813,3102,1010.2250308806543,341.8152569532153,0.0010744504592639127,7.288146374669887e-07,5.399950107667619e-11,2.8542173302691678e-11,1.1145277271755095e-21,2.3192790197607384e-14,1.1587347887787302e-22,258219.0,2773.5474557876587,32.6
0,0,36,64,111,160,300,703,3020,1015.9416254099818,347.13478765923645,0.001066891962303698,7.120252050460265e-07,2.939919552373685e-11,1.904307511213457e-11,4.503034179711254e-22,1.5747422235444763e-14,1.5827449904475875e-23,263549.5,2823.128189921379,32.6
0,0,0,56,56,181,225,608,2923,953.2860047659444,353.64814427140243,0.0010064686988128272,5.820967407847528e-07,3.930023764497475e-11,1.534289139339477e-11,3.636713330557542e-22,9.001922360685866e-15,-9.842299620185598e-23,250624.5,2566.4763880968094,32.6
0,0,0,13,80,193,282,656,2970,959.9884478165491,372.6564466852918,0.001002725125432365,5.477458296951779e-07,9.123683645899162e-11,2.399062580741769e-11,9.302525387354682e-22,8.830808337908444e-15,-6.280214240879358e-22,258052.0,2608.2337474823,32.6
0,0,26,19,28,148,300,455,3103,934.733057563944,353.9297611721593,0.0009871711456585742,5.470127925877815e-07,6.46830047869282e-11,2.0801120449853163e-11,7.311827579813843e-22,1.2326410760308286e-14,-2.1804245689132154e-22,246931.5,2484.7362736463547,32.6
0,7,53,99,167,170,280,602,3261,1042.829976951788,364.216910127113,0.0010980494375104838,7.383803169406226e-07,1.225201285945105e-10,3.8964191099099924e-11,2.4093406743957298e-21,1.9312867552035095e-14,1.2011861211688966e-21,271079.5,2951.8287621736526,32.6
0,0,0,0,104,168,260,601,2571,821.730994029707,329.7750090218354,0.0009413929244939824,4.6270263717813375e-07,3.296325642948054e-11,1.471272472505112e-11,3.2016918376524267e-22,9.311490081666859e-15,-4.972310543330777e-23,203150.0,2255.429705619812,32.6
0,0,30,18,48,177,268,711,2764,930.0350130005756,365.467153130265,0.0009851826138935163,5.207372481455398e-07,6.142884754495747e-11,1.2314668275357932e-11,2.0882152162832418e-22,1.557172354203486e-15,-2.6667196552013463e-22,247308.0,2532.317007780075,32.6
0,0,15,79,165,183,246,771,3221,1056.8760792408466,368.2981031910272,0.00111352728582538,7.610231773228504e-07,1.429400810958212e-10,3.629463966829619e-11,2.079121273361598e-21,1.2500574093953553e-14,1.5847262483253283e-21,274448.0,2917.561736345291,32.6
0,0,0,40,122,213,268,527,3377,1044.4118229135672,343.64765947824316,0.0011027284278136813,7.872699224442366e-07,5.237684661852513e-11,3.277462430568333e-11,1.3577877150991122e-21,2.877765004355739e-14,-1.9412473250840494e-23,267434.0,2803.807341337204,32.6
0,0,66,61,127,139,161,795,3164,938.1854953536738,424.999288108768,0.0008908823853451594,3.451593867656119e-07,4.668926189657331e-11,8.25328038375786e-12,8.287847881623226e-23,3.404616640042991e-16,1.3920917121941255e-22,290651.5,2760.750554203987,49.0
0,36,48,53,125,116,234,1002,3098,963.5352130714316,418.2707293160275,0.0009318488062908471,4.0492299401270116e-07,7.732467037416625e-11,1.811414892843331e-11,5.355227537677488e-22,5.392955250220067e-15,4.157003312411532e-22,288925.0,2943.9048821926117,49.0
0,17,28,69,106,113,235,450,3149,929.831204284359,385.3062980490739,0.0009090889780537133,4.129822702123566e-07,3.589216638242326e-11,9.583524045967869e-12,1.662656936139248e-22,4.6649224032507866e-15,6.282987119514811e-23,272017.0,2559.7972366809845,49.0
0,7,35,64,152,147,363,1349,2865,916.0772066942606,442.33652409295166,0.0008840500779568374,3.0222947639284216e-07,6.865667176300434e-11,8.99236051991115e-12,2.8684431958584746e-23,-2.053302012009437e-15,2.215864874587497e-22,285617.5,2928.5251585245132,49.0
0,0,0,101,131,146,299,1018,3049,1007.3017326022222,406.55413281931646,0.0009762413122043887,4.938404276809852e-07,6.447874030919654e-11,1.1852668719483351e-11,1.679484221739122e-22,3.128292033041484e-16,2.813518877660867e-22,294990.0,2889.8460071086884,49.0
21,29,25,53,112,189,230,800,3596,1085.297599883754,391.0770032450255,0.0010566329992063943,6.622210423442156e-07,6.950488354006599e-11,2.0114130577557787e-11,6.424452509780474e-22,8.462714634177064e-15,3.909945671011699e-22,307381.5,3058.5394390821457,49.0
0,0,0,4,114,154,415,1125,2674,925.7401154423227,439.3148269121217,0.0008896476637917711,3.1651655372393716e-07,6.072159496861515e-11,5.4266235131568805e-12,-7.623337507118577e-23,-2.9749904701209377e-15,6.238636277607136e-23,288086.5,2740.8926895856857,49.0
0,0,38,92,94,69,251,593,2892,908.8348035660733,382.9124980550057,0.0008954664162347987,3.9122444880597294e-07,2.9894165855443145e-11,7.488406481809805e-12,1.035241371082299e-22,3.4815276483798103e-15,4.2848097797613975e-23,265127.5,2488.843919157982,49.0
0,32,19,41,145,153,364,1166,3234,1103.2603156231398,388.3976303008895,0.0010839616843365324,7.138657255104394e-07,1.1323213655059582e-10,4.0512445468710967e-11,2.583679752692744e-21,2.4809391727112865e-14,9.238833830984547e-22,307957.0,3172.6399443149567,49.0
0,0,28,135,117,113,359,1325,2831,945.9656668660244,439.29006067555554,0.0009073511080834695,3.4272922595624667e-07,7.658930952734266e-11,9.173309707319757e-12,-2.0384877049578004e-23,-3.0868982056453877e-15,2.4229336855424036e-22,292577.5,2946.5150538682938,49.0
0,28,20,58,127,104,361,1096,3176,978.1615664989788,421.5336331730436,0.0009585846240507429,4.3336717393095124e-07,8.847170264962258e-11,1.9303849539073165e-11,5.235223592480778e-22,2.875292876507188e-15,6.0194111935614325e-22,288755.0,2996.7089240550995,49.0
0,0,21,91,128,150,279,896,3157,1041.3086935879246,384.08819422010566,0.0010300616001909161,6.136295858886216e-07,9.273413342209524e-11,3.150284111848775e-11,1.597222151301431e-21,1.7721120331342563e-14,5.900442635450502e-22,291845.5,2929.887637257576,49.0
0,0,31,51,121,184,324,965,3461,1164.8978420872102,387.83825604771545,0.0011549517378072448,8.546168061220111e-07,1.4473745153476236e-10,5.4306266175014506e-11,4.544217699995209e-21,3.7125470420356736e-14,1.5909148430711012e-21,318500.0,3201.8703923225403,49.0
0,23,51,57,116,127,257,790,3466,989.6037186347238,410.14441784171123,0.000968047044379927,4.681742272678385e-07,9.253196110665139e-11,2.5478495355216467e-11,1.0648103337154603e-21,1.0246208553590463e-14,6.297679250852323e-22,289246.0,2956.9931948184967,49.0
0,0,1,62,123,121,308,687,3160,1018.0908821482006,387.60420653545214,0.0009846985962124097,5.407855982278852e-07,6.212047688572196e-11,2.0457046764966672e-11,6.91574072867508e-22,1.1813900428474818e-14,2.313957444701056e-22,294184.0,2747.655101299286,49.0
32,20,11,100,114,129,325,1154,3153,957.7485004480973,421.35440572005183,0.0009177234236076617,3.845015924208877e-07,5.795493646080645e-11,1.0672542531588019e-11,1.4893237861346725e-22,6.88008115780754e-16,2.197072479238089e-22,291088.0,2983.478476047516,49.0
0,0,19,92,103,104,238,672,3490,1019.2724057573873,330.63815805323713,0.0011740618353551335,9.034527988414133e-07,8.986640204318949e-11,4.557661885537479e-11,2.855514006553669e-21,3.4945573539500295e-14,-5.949495718235559e-22,238472.0,2815.939372062683,33.0
0,0,30,78,113,112,313,497,3541,1058.0463685850511,318.3122927054284,0.0012184882271528631,1.0327112656324793e-06,1.0577659110707198e-10,7.347936351927663e-11,6.4715792061026925e-21,7.278006931900616e-14,2.889936230727893e-22,244308.0,2869.8216218948364,33.0
0,0,0,67,149,173,235,603,3182,957.0844196024761,318.48922313464044,0.0011115846529267243,7.919991937772201e-07,6.683070965974616e-11,4.745388672751898e-11,2.6718880382715218e-21,4.213746255490474e-14,5.0469795089528043e-23,223175.0,2618.292622566223,33.0
0,0,21,61,100,79,205,533,2548,779.0448089422749,340.824324525425,0.000869454592114811,3.482174887377565e-07,1.731833644834541e-11,4.713894043992957e-12,3.971503206417556e-23,2.1223783863871526e-15,1.5386717026759255e-23,202895.5,2147.6235758066177,33.0
0,0,3,35,121,221,316,692,2807,901.2484762837917,353.0225500197922,0.000981798231974138,5.19259298665234e-07,4.605347098616094e-11,1.0146570216499824e-11,1.6118714952120495e-22,2.2012791995388006e-15,1.4875153698100734e-22,232786.0,2539.939372062683,33.0
0,43,14,79,87,143,213,466,2868,806.4799360474955,340.61432826241014,0.0009030685674820953,3.964772162871749e-07,3.5018324454446044e-11,8.654404386245767e-12,1.3287938916181645e-22,3.4859614135757587e-15,7.100759021513593e-23,206984.0,2359.204309940338,33.0
0,0,40,65,115,126,267,440,2715,795.8510852531705,338.84415507771246,0.0008916445044833052,3.8190795861273184e-07,1.9244782299535516e-11,5.759921386584261e-12,5.736903180476729e-23,2.7913424075769085e-15,1.9656520006627272e-23,204683.5,2274.902794241905,33.0
0,19,28,165,101,181,235,785,3297,912.7869270738854,393.91206192174275,0.0009997269384059975,4.7034934664676147e-07,1.6083679224596264e-10,1.8795629132806664e-11,-3.305094562408838e-22,-8.906224635516722e-15,-9.79145546706883e-22,241035.0,2912.650048971176,33.0
0,0,0,46,124,165,142,721,3049,964.4887440394948,317.8717847490765,0.001122427021764628,8.144729257308697e-07,7.720634195081497e-11,5.426083002357561e-11,3.511969100526999e-21,4.89508735780411e-14,-1.7596148156780567e-23,224041.5,2597.8489714860916,33.0
0,0,38,124,107,153,186,586,3385,954.7769675577447,360.63885388406084,0.001068031619221508,6.421221634274334e-07,1.368560850200009e-10,3.178687038349389e-11,1.4923089495126827e-21,6.100289279386245e-15,-1.4725845657487905e-21,237844.0,2785.561736345291,33.0
0,0,0,53,114,168,249,476,3068,899.9953851965101,323.5238552537613,0.0010249971203028561,6.24746513467303e-07,4.364153004867778e-11,2.4376275677245085e-11,7.918170944294467e-22,1.8577058087429695e-14,7.175876825702517e-23,217627.5,2474.618523478508,33.0
29,23,55,100,88,167,195,756,3417,912.8699469933015,387.69408772682624,0.0009935947005823295,4.7601507774393705e-07,1.369122578427417e-10,1.5722401151527056e-11,-2.862537591379313e-22,-8.127692456020684e-15,-6.709439319878149e-22,241372.5,2915.176960349083,33.0
0,0,0,88,72,131,272,745,2780,925.821795798747,317.438479192607,0.00107395978089788,7.191217744922531e-07,5.651279587704713e-11,3.793943734266736e-11,1.7566450150932824e-21,3.2156555223022105e-14,1.911783621612502e-23,217494.5,2544.7606588602066,33.0
0,0,0,73,128,114,216,727,3363,1037.5805405084252,312.66002594514583,0.0012102016939487205,1.0175096325507908e-06,1.2241397720035998e-10,8.682454395556566e-11,8.947436664955343e-21,8.744055522316893e-14,2.58116529882868e-22,236624.5,2747.956616997719,33.0
0,0,0,42,116,169,251,534,2875,862.6627097617944,323.22414325283705,0.0009777983972480211,5.432513994727866e-07,2.1550149674908596e-11,1.134785238767001e-11,1.7737939117219221e-22,8.346576980141236e-15,-5.282509206534217e-24,211693.5,2349.907846570015,33.0
0,0,0,32,121,206,271,656,2886,925.9351536754823,335.7776626701478,0.0010425455337473768,6.403415036209177e-07,7.611406989484547e-11,2.4668558857618683e-11,9.787469431992523e-22,1.3276512832755121e-14,4.297206574601538e-22,226962.0,2534.4002680778503,33.0
0,0,0,99,164,248,470,880,2744,1003.4674148194858,268.0941770388228,0.0014752449016263408,1.6350070567889144e-06,3.0973807687906465e-10,2.240284739216556e-10,5.89112577523475e-20,2.5802961502599395e-13,3.474050823121659e-21,178019.5,2785.9810022115707,32.1
0,0,37,156,206,254,385,938,2954,971.4221331941717,304.9473089622824,0.0013520096373782439,1.2308704966398488e-06,3.0966674167317305e-10,1.4448826039815733e-10,2.936258583346462e-20,1.1381445490847152e-13,-8.48151771484177e-21,186639.5,2997.7698870897293,32.1
0,37,61,106,153,268,415,786,2657,747.503855341024,412.77776626358406,0.0009431989554098779,2.5239560917060823e-07,1.7696457252517783e-10,3.9680942419297626e-11,1.235141635019651e-21,5.266515178294241e-15,-3.087279825729629e-21,188283.5,2834.5638242959976,32.1
51,50,60,63,135,228,494,990,2777,1005.449768042344,269.3561092695449,0.0013383426469911694,1.343524344711182e-06,1.4398804611139769e-11,1.3104466671788891e-11,1.789648467945165e-22,1.379267489478932e-14,1.9352754704878547e-23,197139.5,2962.9170747995377,32.1
0,0,0,139,158,185,412,896,3101,1064.8158656100318,300.38212385470456,0.001421617229406024,1.469025470237225e-06,2.6417480868454594e-10,8.004921947618414e-11,9.459939631117427e-21,4.3321227429548286e-14,6.783571826550112e-21,209721.5,2976.039877295494,32.1
0,0,0,25,193,269,559,694,2155,663.4119295688944,419.89877476399687,0.0008010958427079652,1.1753083613357051e-07,1.0501851090454075e-10,8.34365908772136e-12,-1.260340345806721e-22,-5.2829243624544325e-16,2.124057887363674e-22,187585.0,2362.341392993927,32.1
0,0,23,135,131,232,429,874,2756,938.7402435279851,272.2792876380063,0.0013202253638014269,1.2439569189727441e-06,2.0051328066968774e-10,1.3404425729489982e-10,2.190015986181248e-20,1.3683534424100857e-13,-1.821262386728164e-21,176173.5,2727.838866829872,32.1
0,0,69,68,128,237,426,1026,2969,1024.5769636828468,277.6936967574218,0.0014136322472496213,1.4887846442401428e-06,9.508064251054599e-11,6.341685584707083e-11,4.9178366404141676e-21,6.638926729198329e-14,2.541156511266324e-22,194085.5,2970.6328040361404,32.1
0,0,3,108,97,130,237,804,3292,1033.891082610866,259.59288300720846,0.0015389397241118495,1.83984442441549e-06,3.539618671100962e-10,3.3583289480274916e-10,1.157771436257474e-19,4.514849004094828e-13,1.5764804602866128e-21,179768.0,2743.3708305358887,32.1
62,58,99,145,135,129,340,656,2930,908.8578416033876,324.69044975277467,0.001206184265206809,8.707599678467411e-07,3.273709572210587e-10,4.456373449607503e-11,-3.9514724827906454e-22,-1.7644884465446872e-14,-5.368080290592148e-21,188023.0,2856.851059436798,32.1
0,6,69,141,191,242,364,876,3232,1063.187146751033,262.6322652052325,0.001571145039559843,1.9332899489573286e-06,1.3613532754266184e-10,1.5977972202736334e-10,2.3563904894622335e-20,2.1859305129404137e-13,2.298003879106654e-22,185750.5,3068.348533272743,32.1
0,7,32,65,129,298,437,932,3341,1083.5750681515526,285.77797266787826,0.001532660900303744,1.7777234876779342e-06,2.9592676839275396e-10,1.8311977948562188e-10,4.2356805625277177e-20,2.049087418559306e-13,-4.800817694719993e-21,199460.0,3100.449038505554,32.1
0,45,99,157,182,288,385,998,2089,626.7954898802756,461.66590860612285,0.0008122993436699489,5.804319582622465e-08,1.043354614007611e-10,1.8896692577073194e-11,9.641601933660726e-23,1.9193381072789305e-16,-8.335052383733684e-22,181727.0,2696.0714027881622,32.1
0,0,10,47,169,448,454,598,2505,610.0222225805743,456.17382487466057,0.0007399318075939534,4.375781167997185e-08,4.0581678995102545e-11,4.3494798787929374e-12,-5.761969153784341e-23,-8.917866098818472e-16,-4.378098547611667e-24,198752.0,2137.322060108185,32.1
0,0,46,166,142,228,530,804,2630,880.6402235241471,340.4260871479484,0.0011028670976148108,6.660315515284343e-07,1.7409823329719794e-10,2.617997322387097e-11,-6.882190952312433e-23,-8.850149735136606e-15,1.766125228701627e-21,196905.0,2757.8804969787598,32.1
0,0,36,63,190,291,547,838,3190,1066.9048087118867,291.66653928954133,0.0014549290873843847,1.5689669248653733e-06,2.9898377164973885e-11,6.428000963418636e-11,2.8093867115218242e-21,7.898363211224464e-14,-2.1988706702364887e-22,204729.0,3097.076455116272,32.1
0,46,45,49,65,160,409,675,3357,1052.729403131365,335.6311131452127,0.0011597483818151083,8.944131599859929e-07,1.4956428744927705e-10,8.959603188697238e-11,1.0368702032230458e-20,8.46601125337296e-14,-2.465303868806178e-22,256744.0,2920.7921843528748,36.5
0,30,23,74,121,231,268,824,3409,1004.0650968835508,358.6990683488406,0.0010841225187069295,7.034500133062875e-07,1.2559388699646295e-10,5.1392854961755036e-11,3.986241442457371e-21,3.4445336106724614e-14,1.076108079979e-21,255700.0,3013.1597154140472,36.5
10,30,15,49,155,217,318,815,3417,951.0031577085967,377.8458475211793,0.0010115214349054676,5.412663338010744e-07,1.1670298676602056e-10,2.8633756617221292e-11,1.3111028847394589e-21,8.48688242222465e-15,1.0103451005541996e-21,252418.0,3009.6206114292145,36.5
0,0,55,66,109,113,272,578,3303,983.5703511672438,345.41759584262013,0.0010879936833611806,7.209508395055028e-07,1.1601370958356161e-10,6.414883565942682e-11,5.5113790856265355e-21,5.2465309785204246e-14,-4.9966877421349e-22,243573.0,2804.05712223053,36.5
0,0,36,18,55,98,448,608,3380,1029.8766219710133,356.3424617653944,0.0011059031059031442,7.558887895022913e-07,7.550528243973766e-11,3.378393112028458e-11,1.6588358725463662e-21,2.2487803067524353e-14,3.996296062485083e-22,261985.5,2801.9810022115707,36.5
0,0,0,34,133,158,258,469,2574,781.971548808706,367.4927016128638,0.0008393609577030188,2.8694471274626397e-07,3.1113682880520904e-11,5.521752475174447e-12,5.519757718564885e-23,1.4395684008581692e-15,-4.6812704060282496e-23,217021.5,2230.6773985624313,36.5
44,77,75,74,109,193,360,774,3129,986.2340069078916,363.5273218289445,0.0010552459921419992,6.44486076434705e-07,1.1317201940889974e-10,3.755665688958905e-11,2.2466332948463904e-21,2.02607617532136e-14,9.735429919886418e-22,255289.0,3012.3069031238556,36.5
0,0,29,26,144,126,293,480,2904,900.9163275530103,347.4392719399206,0.0009809690158236878,5.28463748368989e-07,7.387526488511871e-11,3.2272694692348143e-11,1.5705433552713753e-21,2.2723027106305877e-14,-1.286614673685443e-22,231856.0,2528.6845388412476,36.5
0,0,35,59,162,185,291,462,2984,838.5066872848911,371.27042915646905,0.0008978939999695813,3.642578205268195e-07,5.852582147941821e-11,1.3300855285010703e-11,3.021191791627893e-22,4.028709350916234e-15,2.155007649927953e-22,228448.5,2544.3830231428146,36.5
0,0,0,20,129,161,309,438,2567,792.9951514394387,364.6757122832425,0.0008612921118301021,3.142613222122901e-07,4.93806810208843e-11,8.054610593256533e-12,1.0826746043032432e-22,1.4614253982418083e-15,-1.1866918799818427e-22,215825.0,2226.292622566223,36.5
0,0,73,36,131,183,338,620,3368,969.3849322281902,360.25744430584723,0.0010604929751037878,6.449798371577218e-07,1.2582706406381701e-10,5.605027908726939e-11,4.612340172766062e-21,3.855649276148911e-14,-9.397535301530104e-22,245923.0,2889.9048821926117,36.5
0,0,0,36,40,207,370,643,3254,997.4512041646806,365.41452341076405,0.0010619302790044413,6.570952505684018e-07,6.73866692821249e-11,2.994937706172162e-11,1.3009071533225796e-21,1.8228642779469658e-14,3.4334478621856373e-22,259272.0,2749.301850795746,36.5
9,33,14,7,143,203,343,715,3172,1007.7415135506953,347.01827563068775,0.0011053037801662397,7.585731065756579e-07,1.0013978010611297e-10,5.4329811778648603e-11,3.982642644968964e-21,4.354628997219989e-14,4.44588301185741e-22,250668.0,2849.502861261368,36.5
7,35,13,75,102,147,303,385,2895,820.8004177930247,359.8594454419693,0.0008849965930823909,3.5955297734595897e-07,3.84579843664783e-11,9.658019691054986e-12,1.6724470967044822e-22,3.9960826062796195e-15,8.170080644783488e-23,221399.0,2424.8855493068695,36.5
0,0,59,61,115,91,369,676,3099,929.8138797694388,365.25436518696296,0.0010176071059271828,5.558207537866124e-07,1.075936054214056e-10,3.62400320549838e-11,2.0667574099123054e-21,1.741165830706941e-14,9.21674130398435e-22,239180.0,2760.5322988033295,36.5
0,0,26,52,176,194,261,693,3111,904.5460144159144,369.29292152600243,0.000980993090533906,4.909688724078289e-07,1.1241911163180193e-10,3.2991006771499124e-11,1.7964167895868925e-21,1.3922063318687231e-14,8.997723382637109e-22,237308.5,2726.5251585245132,36.5
0,0,50,78,67,217,386,886,2107,762.0776638131499,412.9911423702602,0.0007977026065355976,1.896794131962314e-07,3.0928295473182596e-11,3.1602014609450263e-12,-7.106314305329605e-24,-7.936684683794999e-17,-3.042390081541208e-23,229834.5,2400.691679120064,35.2
0,0,36,84,56,170,228,750,2785,831.7551308943166,405.99649359830727,0.0008734417734915305,2.887056454961086e-07,8.025616092747122e-11,7.132567898407753e-12,-1.4996388600795825e-22,-3.773810238903968e-15,-8.144011764457914e-23,239308.0,2488.1992576122284,35.2
0,25,37,36,147,112,293,945,2881,953.6543700658392,348.8707730118731,0.0010231775214695172,6.109642629650773e-07,4.272304325167219e-11,1.455978082538935e-11,3.3996834043045063e-22,8.184596241325345e-15,1.2761529436271494e-22,245808.0,2743.5129659175873,35.2
0,28,23,120,114,133,312,783,2804,849.8110943862448,403.5762349080625,0.0008929954753598303,3.1846218330304863e-07,8.53710576425569e-11,7.633572186846737e-12,-1.6523979688459722e-22,-4.212517447662604e-15,-1.0329805712978034e-22,241767.0,2638.341392993927,35.2
0,24,47,80,99,154,246,773,2595,770.0618295764306,419.2759495027043,0.0008076064727913221,1.9207973273772127e-07,5.67924507250748e-11,4.202394987972072e-12,-3.007792802276595e-23,-4.855213179100892e-16,5.753398537106731e-23,232258.0,2453.1698200702667,35.2
